,Matan,Degree
14725, قال رسول الله صلى الله عليه وسلم إن من أكبر الكبائر أن يلعن الرجل والديه قيل يا رسول الله كيف يلعن الرجل والديه قال يلعن أبا الرجل فيلعن أباه ويلعن أمه فيلعن أمه,0
5174,الله، أن النبي صلى الله عليه وسلم خطب فقال إذا جاء أحدكم يوم الجمعة وقد خرج الإمام فليصل ركعتين,0
10702, أخبرني من، رأى النبي صلى الله عليه وسلم مر بقبر منتبذ، فصلى عليه وصف أصحابه خلفه قيل من حدثك قال ابن عباس,0
25698,كان رسول الله صلى الله عليه وسلم لا يصلي في شعرنا أو في لحفنا قال عبيد الله شك أبي,0
24959, عن النبي صلى الله عليه وسلم قال لا تنبذوا في الدباء ولا المزفت ولا النقير وكل مسكر حرام,0
3652, ركعتان من متأهل خير من اثنتان وثمانين ركعة من العزب,1
25658,"أن أناسا نزلوا على حكم سعد بن معاذ، فأرسل إليه فجاء على حمار، فلما بلغ قريبا من المسجد قال النبي صلى الله عليه وسلم ‏""‏ قوموا إلى خيركم أو سيدكم ‏""‏‏.‏ فقال ‏""‏ يا سعد، إن هؤلاء نزلوا على حكمك ‏""‏‏.‏ قال فإني أحكم فيهم أن تقتل مقاتلتهم وتسبى ذراريهم‏.‏ قال ‏""‏ حكمت بحكم الله، أو بحكم الملك ‏""‏‏.‏",0
2421,"استعمل رسول الله صلى الله عليه وسلم رجلا على صدقات بني سليم يدعى ابن اللتبية، فلما جاء حاسبه قال هذا مالكم وهذا هدية‏.‏ فقال رسول الله صلى الله عليه وسلم ‏""‏ فهلا جلست في بيت أبيك وأمك، حتى تأتيك هديتك إن كنت صادقا ‏""‏‏.‏ ثم خطبنا فحمد الله وأثنى عليه ثم قال ‏""‏ أما بعد، فإني أستعمل الرجل منكم على العمل مما ولاني الله، فيأتي فيقول هذا مالكم وهذا هدية أهديت لي‏.‏ أفلا جلس في بيت أبيه وأمه حتى تأتيه هديته، والله لا يأخذ أحد منكم شيئا بغير حقه، إلا لقي الله يحمله يوم القيامة، فلأعرفن أحدا منكم لقي الله يحمل بعيرا له رغاء، أو بقرة لها خوار، أو شاة تيعر ‏""‏‏.‏ ثم رفع يده حتى رئي بياض إبطه يقول ‏""‏ اللهم هل بلغت ‏""‏‏.‏ بصر عيني وسمع أذني‏.‏",0
569,اتركوا ما تركوكم,1
1924,وداعة السهمي، عن حفصة، أنها قالت ما رأيت رسول الله صلى الله عليه وسلم صلى في سبحته قاعدا حتى كان قبل وفاته بعام فكان يصلي في سبحته قاعدا وكان يقرأ بالسورة فيرتلها حتى تكون أطول من أطول منها,0
11066,قال رسول الله صلى الله عليه وسلم ‏ ‏ لو كان لي مثل أحد ذهبا لسرني أن لا تمر على ثلاث ليال وعندي منه شىء، إلا شيئا أرصده لدين ‏‏‏.‏,0
18246,عائشة، أن رسول الله صلى الله عليه وسلم قال الحية فاسقة والعقرب فاسقة والفأرة فاسقة والغراب فاسق فقيل للقاسم أيؤكل الغراب قال من يأكله بعد قول رسول الله صلى الله عليه وسلم فاسق,0
8482,أم سلمة قالت كان اسمي برة فسماني رسول الله صلى الله عليه وسلم زينب قالت ودخلت عليه زينب بنت جحش واسمها برة فسماها زينب,0
20327,أن رجلا، وقصه بعيره، ونحن مع النبي صلى الله عليه وسلم وهو محرم فقال النبي صلى الله عليه وسلم ‏ ‏ اغسلوه بماء وسدر، وكفنوه في ثوبين، ولا تمسوه طيبا، ولا تخمروا رأسه، فإن الله يبعثه يوم القيامة ملبدا ‏‏‏.‏,0
19279,قال رسول الله صلى الله عليه وسلم الدجال ممسوح العين مكتوب بين عينيه كافر ثم تهجاها ك ف ر يقرؤه كل مسلم,0
1122, هريرة، يقول قال رسول الله صلى الله عليه وسلم من صلى صلاة لم يقرأ فيها بأم القرآن فهي خداج هي خداج هي خداج غير تمام فقلت يا أبا هريرة إني أحيانا أكون وراء الإمام فغمز ذراعي وقال اقرأ بها يا فارسي في نفسك فإني سمعت رسول الله صلى الله عليه وسلم يقول يقول الله عز وجل قسمت الصلاة بيني وبين عبدي نصفين فنصفها لي ونصفها لعبدي ولعبدي ما سأل قال رسول الله صلى الله عليه وسلم اقرءوا يقول العبد الحمد لله رب العالمين يقول الله عز وجل حمدني عبدي يقول العبد الرحمن الرحيم يقول الله عز وجل أثنى على عبدي يقول العبد مالك يوم الدين يقول الله عز وجل مجدني عبدي يقول العبد إياك نعبد وإياك نستعين فهذه الآية بيني وبين عبدي ولعبدي ما سأل يقول العبد اهدنا الصراط المستقيم صراط الذين أنعمت عليهم غير المغضوب عليهم ولا الضالين فهؤلاء لعبدي ولعبدي ما سأل,0
21514,عائشة، أن امرأة، رفاعة القرظي جاءت إلى رسول الله صلى الله عليه وسلم فقالت إني كنت عند رفاعة فطلقني فبت طلاقي فتزوجت عبد الرحمن بن الزبير وإن ما معه مثل هدبة الثوب فتبسم النبي صلى الله عليه وسلم فقال أتريدين أن ترجعي إلى رفاعة لا حتى تذوقي عسيلته ويذوق عسيلتك,0
11116, أبي الدرداء، يعني عن النبي صلى الله عليه وسلم بمعناه,0
26324,لما قال عبد الله بن أبى لا تنفقوا على من عند رسول الله‏.‏ وقال أيضا لئن رجعنا إلى المدينة‏.‏ أخبرت به النبي صلى الله عليه وسلم فلامني الأنصار، وحلف عبد الله بن أبى ما قال ذلك، فرجعت إلى المنزل فنمت فدعاني رسول الله صلى الله عليه وسلم فأتيته فقال إن الله قد صدقك ونزل ‏{‏هم الذين يقولون لا تنفقوا‏}‏ الآية‏.‏,0
2309,كان أنس يتنفس في الإناء مرتين أو ثلاثا، وزعم أن النبي صلى الله عليه وسلم كان يتنفس ثلاثا‏.‏,0
14403,قال رسول الله صلى الله عليه وسلم من ترك مالا فلورثته ومن ترك دينا أو ضياعا فعلى وإلى وأنا أولى بالمؤمنين,0
632,الإسناد غير أنه قال جراب من شحم ولم يذكر الطعام,0
19040, من كبر تكبيرة على ساحل البحر كان في ميزانه صخرة قيل يا رسول الله وما قدرها قال تملأ مابين السماء والأرض,1
5638,قالت خرجنا مع رسول الله صلى الله عليه وسلم ولا نرى إلا أنه الحج فلما قدمنا مكة تطوفنا بالبيت فأمر رسول الله صلى الله عليه وسلم من لم يكن ساق الهدى أن يحل قالت فحل من لم يكن ساق الهدى ونساؤه لم يسقن الهدى فأحللن قالت عائشة فحضت فلم أطف بالبيت فلما كانت ليلة الحصبة قالت قلت يا رسول الله يرجع الناس بعمرة وحجة وأرجع أنا بحجة قال أوما كنت طفت ليالي قدمنا مكة قالت قلت لا قال فاذهبي مع أخيك إلى التنعيم فأهلي بعمرة ثم موعدك مكان كذا وكذا قالت صفية ما أراني إلا حابستكم قال عقرى حلقى أوما كنت طفت يوم النحر قالت بلى قال لا بأس انفري قالت عائشة فلقيني رسول الله صلى الله عليه وسلم وهو مصعد من مكة وأنا منهبطة عليها أو أنا مصعدة وهو منهبط منها وقال إسحاق متهبطة ومتهبط,0
3784, قال وقت لنا رسول الله صلى الله عليه وسلم حلق العانة وتقليم الأظفار وقص الشارب ونتف الإبط أربعين يوما مرة قال أبو داود رواه جعفر بن سليمان عن أبي عمران عن أنس لم يذكر النبي صلى الله عليه وسلم قال وقت لنا وهذا أصح,0
16883,عن النبي صلى الله عليه وسلم قال ليس على العبد نذر فيما لا يملك ولاعن المؤمن كقاتله ومن قذف مؤمنا بكفر فهو كقاتله ومن قتل نفسه بشيء عذبه الله بما قتل به نفسه يوم القيامة,0
14882,"شهدنا بنت رسول الله صلى الله عليه وسلم ورسول الله صلى الله عليه وسلم جالس على القبر، فرأيت عينيه تدمعان فقال ‏""‏ هل فيكم من أحد لم يقارف الليلة ‏""‏‏.‏ فقال أبو طلحة أنا‏.‏ قال ‏""‏ فانزل في قبرها ‏""‏‏.‏ فنزل في قبرها فقبرها‏.‏ قال ابن المبارك قال فليح أراه يعني الذنب‏.‏ قال أبو عبد الله ‏{‏ليقترفوا‏}‏ أى ليكتسبوا‏.‏",0
15327,قال رسول الله صلى الله عليه وسلم لو كان لابن آدم واديان من مال لابتغى واديا ثالثا ولا يملأ جوف ابن آدم إلا التراب ويتوب الله على من تاب,0
2961, الله، قال علمنا رسول الله صلى الله عليه وسلم الصلاة فقام فكبر فلما أراد أن يركع طبق يديه بين ركبتيه وركع فبلغ ذلك سعدا فقال صدق أخي قد كنا نفعل هذا ثم أمرنا بهذا يعني الإمساك بالركب,0
4685, الله، يعني ابن عمر وهو يقول قال رسول الله صلى الله عليه وسلم إن الله ينهاكم أن تحلفوا بآبائكم,0
9491,فقال لها رسول الله صلى الله عليه وسلم إن دم الحيض دم أسود يعرف فإذا كان ذلك فأمسكي عن الصلاة وإذا كان الآخر فتوضئي وصلي قال أبو عبد الرحمن قد روى هذا الحديث غير واحد لم يذكر أحد منهم ما ذكره ابن أبي عدي والله تعالى أعلم,0
22206, عن رجل، قال أتيت النبي صلى الله عليه وسلم لحاجة فإذا هو يتغدى قال هلم إلى الغداء فقلت إني صائم قال هلم أخبرك عن الصوم إن الله وضع عن المسافر نصف الصلاة والصوم ورخص للحبلى والمرضع,0
15289, عمر، طلق امرأة له وهي حائض تطليقة بمعنى حديث مالك,0
10313," ولد لأخي أم سلمة زوج النبي صلى الله عليه وسلم غلام فسموه الوليد ، فقال رسول الله صلى الله عليه وسلم :  "" سميتموه الوليد بأسماء فراعنتكم ، غيروا اسمه ، فسموه عبد الله فإنه سيكون في هذه الأمة رجل يقال له : الوليد ، وهو شر لهذه الأمة من فرعون لقومه",1
4009, أبي طالب، أن النبي صلى الله عليه وسلم كان يقول في آخر وتره اللهم إني أعوذ برضاك من سخطك وبمعافاتك من عقوبتك وأعوذ بك منك لا أحصي ثناء عليك أنت كما أثنيت على نفسك,0
496,أنه أفرغ من الإناء على يديه فغسلهما، ثم غسل أو مضمض، واستنشق من كفة واحدة، ففعل ذلك ثلاثا، فغسل يديه إلى المرفقين مرتين مرتين، ومسح برأسه ما أقبل وما أدبر، وغسل رجليه إلى الكعبين، ثم قال هكذا وضوء رسول الله صلى الله عليه وسلم‏.‏,0
24638, قال صليت مع رسول الله صلى الله عليه وسلم فكنت أرى عفرة إبطيه إذا سجد,0
12571, تلبية رسول الله صلى الله عليه وسلم لبيك اللهم لبيك لبيك لا شريك لك لبيك إن الحمد والنعمة لك والملك لا شريك لك,0
5502, عن رسول الله صلى الله عليه وسلم أنه قال لا تنكح المرأة على عمتها ولا على خالتها,0
22656, قال رسول الله صلى الله عليه وسلم لا تباشر المرأة المرأة لتنعتها لزوجها كأنما ينظر إليها,0
20421, حفصة أم المؤمنين، أنها أخبرته أن رسول الله صلى الله عليه وسلم كان إذا سكت المؤذن صلى ركعتين خفيفتين,0
5741, من كانت عنده ابنة فقد فدح ( 247 ) ومن كانت عنده ابنتان فلا حج عليه ومن كانت عنده ثلاث فلا صدقة عليه ولا قرى ضيف ومن كانت عنده أربع فيا عباد الله : أعينوه اقرضوه اقرضوه,1
8269,أن رسول الله صلى الله عليه وسلم مات ودرعه رهن عند يهودي بثلاثين صاعا من شعير,0
12280, أكلت ثوما فأتيت مصلى النبي صلى الله عليه وسلم وقد سبقت بركعة فلما دخلت المسجد وجد النبي صلى الله عليه وسلم ريح الثوم فلما قضى رسول الله صلى الله عليه وسلم صلاته قال من أكل من هذه الشجرة فلا يقربنا حتى يذهب ريحها أو ريحه فلما قضيت الصلاة جئت إلى رسول الله صلى الله عليه وسلم فقلت يا رسول الله والله لتعطيني يدك قال فأدخلت يده في كم قميصي إلى صدري فإذا أنا معصوب الصدر قال إن لك عذرا,0
58,نهى النبي صلى الله عليه وسلم عن الزبيب والتمر والبسر والرطب‏.‏,0
15747,على رسول الله صلى الله عليه وسلم فقالت يا رسول الله كيف تغتسل إحدانا إذا طهرت من الحيض وساق الحديث ولم يذكر فيه غسل الجنابة,0
5742,عن النبي صلى الله عليه وسلم قال إذا صلى أحدكم فلا يبزق بين يديه ولا عن يمينه ولكن عن يساره أو تحت قدمه وإلا فبزق النبي صلى الله عليه وسلم هكذا في ثوبه ودلكه,0
20453, شفعت في هؤلاء النفر : في أمي وعمي أبي طالب ، وأخي من الرضاعة _ يعني : ابن السعدية,1
2569,أن رسول الله صلى الله عليه وسلم قال إنما أجلكم فيما خلا من الأمم كما بين صلاة العصر إلى مغارب الشمس وإنما مثلكم ومثل اليهود والنصارى كرجل استعمل عمالا فقال من يعمل لي إلى نصف النهار على قيراط قيراط فعملت اليهود على قيراط قيراط فقال من يعمل لي من نصف النهار إلى العصر على قيراط قيراط فعملت النصارى على قيراط قيراط ثم أنتم تعملون من صلاة العصر إلى مغارب الشمس على قيراطين قيراطين فغضبت اليهود والنصارى وقالوا نحن أكثر عملا وأقل عطاء قال هل ظلمتكم من حقكم شيئا قالوا لا قال فإنه فضلي أوتيه من أشاء,0
25090,أن النبي صلى الله عليه وسلم قال لا تستقبلوا القبلة ولا تستدبروها لغائط أو بول ولكن شرقوا أو غربوا,0
4176,"يا رسول الله إن لقيت كافرا فاقتتلنا، فضرب يدي بالسيف فقطعها، ثم لاذ بشجرة وقال أسلمت لله‏.‏ آقتله بعد أن قالها قال رسول الله صلى الله عليه وسلم ‏""‏ لا تقتله ‏""‏‏.‏ قال يا رسول الله فإنه طرح إحدى يدى، ثم قال بعد ما قطعها، آقتله قال ‏""‏ لا تقتله، فإن قتلته فإنه بمنزلتك قبل أن تقتله، وأنت بمنزلته قبل أن يقول كلمته التي قال ‏""‏‏.‏",0
6445, فضل البنفسج على الأدهان كفضل الإسلام على الأديان,1
5249,قال رسول الله صلى الله عليه وسلم لكل نبي دعوة، فأريد إن شاء الله أن أختبي دعوتي شفاعة لأمتي يوم القيامة,0
11135,سألت أنس بن مالك رضى الله عنه قلت أخبرني بشىء، عقلته عن النبي صلى الله عليه وسلم أين صلى الظهر والعصر يوم التروية قال بمنى‏.‏ قلت فأين صلى العصر يوم النفر قال بالأبطح‏.‏ ثم قال افعل كما يفعل أمراؤك‏.‏,0
24943,قال كان رسول الله صلى الله عليه وسلم ينادي مناديه في الليلة المطيرة أو الليلة الباردة ذات الريح صلوا في رحالكم,0
23225,قال نهى رسول الله صلى الله عليه وسلم عن الدباء والحنتم,0
26377,دخل عليه الأشعث وهو يطعم فقال اليوم عاشوراء‏.‏ فقال كان يصام قبل أن ينزل رمضان، فلما نزل رمضان ترك، فادن فكل‏.‏,0
22172,أنالله عليه وسلم فأجلى رسول الله صلى الله عليه وسلم بني النضير وأقر قريظة ومن عليهم حتى حاربت قريظة بعد ذلك فقتل رجالهم وقسم نساءهم وأولادهم وأموالهم بين المسلمين إلا أن بعضهم لحقوا برسول الله صلى الله عليه وسلم فآمنهم وأسلموا وأجلى رسول الله صلى الله عليه وسلم يهود المدينة كلهم بني قينقاع وهم قوم عبد الله بن سلام ويهود بني حارثة وكل يهودي كان بالمدينة,0
9114,سمعت رسول الله صلى الله عليه وسلم يقول يقبض الله الأرض، ويطوي السموات بيمينه، ثم يقول أنا الملك، أين ملوك الأرض,0
7343,أن الذي، زاد التأذين الثالث يوم الجمعة عثمان بن عفان  رضى الله عنه  حين كثر أهل المدينة، ولم يكن للنبي صلى الله عليه وسلم مؤذن غير واحد، وكان التأذين يوم الجمعة حين يجلس الإمام، يعني على المنبر‏.‏,0
13908," بئس البيت الحمام ، بيت لا يستر ، وماء لا يطهر ، وما يسر عائشة أن لها مثل أحد ذهبا وأنها دخلت الحمام """,1
18875, قال خطب رسول الله صلى الله عليه وسلم فقال إياكم والشح فإنما هلك من كان قبلكم بالشح أمرهم بالبخل فبخلوا وأمرهم بالقطيعة فقطعوا وأمرهم بالفجور ففجروا,0
12176,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ نعم الصدقة اللقحة الصفي منحة، والشاة الصفي منحة، تغدو بإناء، وتروح بآخر ‏‏‏.‏,0
14635, قال ذكر رسول الله صلى الله عليه وسلم النار فأشاح بوجهه وتعوذ منها ذكر شعبة أنه فعله ثلاث مرات ثم قال اتقوا النار ولو بشق التمرة فإن لم تجدوا فبكلمة طيبة,0
8346, أن رسول الله صلى الله عليه وسلم نهى عن الشغار زاد مسدد في حديثه قلت لنافع ما الشغار قال ينكح ابنة الرجل وينكحه ابنته بغير صداق وينكح أخت الرجل وينكحه أخته بغير صداق,0
13791,تعلم أصحابي الخير وتعلمت الشر‏.‏,0
16683, أن أم سلمة زوج النبي صلى الله عليه وسلم قالت لرسول الله صلى الله عليه وسلم حين ذكر الإزار فالمرأة يا رسول الله قال ترخي شبرا قالت أم سلمة إذا ينكشف عنها قال فذراعا لا تزيد عليه,0
12826,وزاد أشهدكم يا ملائكتي إني قد غفرت لهم,1
23117, لما فتح الله على نبيه خيبر أصابه من سهمه أربعة أزواج نعال ، وأربعة أزواج خفاف ، وعشرة أواني ذهب وفضة ، وحمار أسود . فقال للحمار : ما اسمك ؟ فقال : يزيد بن شهاب,1
21095,كن نساء المؤمنات يصلين مع النبي صلى الله عليه وسلم صلاة الصبح ثم يرجعن إلى أهلهن فلا يعرفهن أحد تعني من الغلس,0
11542,الخطاب، وهو يخطب الناس فقال سمعت رسول الله صلى الله عليه وسلم يقول إنما الأعمال بالنيات ولكل امرئ ما نوى فمن كانت هجرته إلى الله وإلى رسوله فهجرته إلى الله وإلى رسوله ومن كانت هجرته لدنيا يصيبها أو امرأة يتزوجها، فهجرته إلى ما هاجر إليه,0
22319,أن رسول الله صلى الله عليه وسلم قال ما من غازية تغزو في سبيل الله فيصيبون الغنيمة إلا تعجلوا ثلثى أجرهم من الآخرة ويبقى لهم الثلث وإن لم يصيبوا غنيمة تم لهم أجرهم,0
13305, جابر، في حجة النبي صلى الله عليه وسلم فلما أتى ذا الحليفة صلى وهو صامت حتى أتى البيداء,0
19197, أن رسول الله صلى الله عليه وسلم قال الذهب بالذهب تبرها وعينها والفضة بالفضة تبرها وعينها والبر بالبر مدى بمدى والشعير بالشعير مدى بمدى والتمر بالتمر مدى بمدى والملح بالملح مدى بمدى فمن زاد أو ازداد فقد أربى ولا بأس ببيع الذهب بالفضة والفضة أكثرهما يدا بيد وأما نسيئة فلا ولا بأس ببيع البر بالشعير والشعير أكثرهما يدا بيد وأما نسيئة فلا قال أبو داود روى هذا الحديث سعيد بن أبي عروبة وهشام الدستوائي عن قتادة عن مسلم بن يسار بإسناده,0
8726, أن رسول الله صلى الله عليه وسلم قال كفارة النذر كفارة اليمين,0
26141,جاء رجل إلى النبي صلى الله عليه وسلم فقال هلكت المواشي وتقطعت السبل‏.‏ فدعا، فمطرنا من الجمعة إلى الجمعة، ثم جاء فقال تهدمت البيوت وتقطعت السبل، وهلكت المواشي فادع الله يمسكها‏.‏ فقام صلى الله عليه وسلم فقال ‏ ‏ اللهم على الآكام والظراب والأودية ومنابت الشجر ‏‏‏.‏ فانجابت عن المدينة انجياب الثوب‏.‏,0
21985,قال كان سعد يعلم بنيه هؤلاء الكلمات كما يعلم المكتب الغلمان ويقول إن رسول الله صلى الله عليه وسلم كان يتعوذ بهن دبر الصلاة اللهم إني أعوذ بك من الجبن وأعوذ بك من البخل وأعوذ بك من أرذل العمر وأعوذ بك من فتنة الدنيا وعذاب القبر,0
8383,ثلاث يجلين البصر: النظر إلى الخضرة والماء الجاري والوجه الحسن,1
22479,أنس، أن رسول الله صلى الله عليه وسلم قال ما كان الفحش في شىء قط إلا شانه ولا كان الحياء في شىء قط إلا زانه,0
17658, أنكحني أبي امرأة ذات حسب فكان يأتيها فيسألها عن بعلها، فقالت نعم الرجل من رجل لم يطأ لنا فراشا ولم يفتش لنا كنفا منذ أتيناه فذكر ذلك للنبي صلى الله عليه وسلم فقال ائتني به فأتيته معه فقال كيف تصوم قلت كل يوم قال صم من كل جمعة ثلاثة أيام قلت إني أطيق أفضل من ذلك قال صم يومين وأفطر يوما قال إني أطيق أفضل من ذلك قال صم أفضل الصيام صيام داود عليه السلام صوم يوم وفطر يوم,0
8612, يحدث حديثه حين تخلف عن رسول الله صلى الله عليه وسلم في غزوة تبوك قال فلما جلست بين يديه قلت يا رسول الله إن من توبتي أن أنخلع من مالي صدقة إلى الله وإلى رسوله قال رسول الله صلى الله عليه وسلم أمسك عليك بعض مالك فهو خير لك فقلت فإني أمسك سهمي الذي بخيبر مختصر,0
10441, الله، وأتاه، رجل فقال إني قرأت الليلة المفصل في ركعة فقال هذا كهذ الشعر لكن رسول الله صلى الله عليه وسلم كان يقرأ النظائر عشرين سورة من المفصل من آل حم,0
7504, قال كنت مع أبي بصرة الغفاري صاحب النبي صلى الله عليه وسلم في سفينة من الفسطاط في رمضان فرفع ثم قرب غداه قال جعفر في حديثه فلم يجاوز البيوت حتى دعا بالسفرة قال اقترب قلت ألست ترى البيوت قال أبو بصرة أترغب عن سنة رسول الله صلى الله عليه وسلم قال جعفر في حديثه فأكل,0
21585, قيام الليل شرف المؤمنين وعزهم الاسغناء عما في أيدي الناس,1
15025,نهاني يعني النبي صلى الله عليه وسلم أن أجعل خاتمي في هذه أو التي تليها لم يدر عاصم في أى الثنتين ونهاني عن لبس القسي وعن جلوس على المياثر قال فأما القسي فثياب مضلعة يؤتى بها من مصر والشام فيها شبه كذا وأما المياثر فشىء كانت تجعله النساء لبعولتهن على الرحل كالقطائف الأرجوان,0
5388,عن النبي صلى الله عليه وسلم بمثل حديث عبد الوهاب,0
18912, أنس، أن النبي صلى الله عليه وسلم أتي بلحم قال ما هذا قالوا شىء تصدق به على بريرة فقال هو لها صدقة ولنا هدية,0
24712, أن رسول الله صلى الله عليه وسلم قال إسباغ الوضوء شطر الإيمان والحمد لله تملأ الميزان والتسبيح والتكبير يملأ السموات والأرض والصلاة نور والزكاة برهان والصبر ضياء والقرآن حجة لك أو عليك,0
11879,أن النبي صلى الله عليه وسلم رأى رجلا يسوق بدنة، فقال اركبها قال إنها بدنة‏.‏ قال اركبها قال إنها بدنة‏.‏ قال اركبها ثلاثا‏.‏,0
16663,النبي صلى الله عليه وسلم قال ‏ ‏ إن في الجنة بابا يقال له الريان، يدخل منه الصائمون يوم القيامة، لا يدخل منه أحد غيرهم يقال أين الصائمون فيقومون، لا يدخل منه أحد غيرهم، فإذا دخلوا أغلق، فلم يدخل منه أحد ‏‏‏.‏,0
22940, عن عمار، قال قال رسول الله صلى الله عليه وسلم من كان له وجهان في الدنيا كان له يوم القيامة لسانان من نار,0
16797,عن النبي صلى الله عليه وسلم قال صلاة في مسجدي هذا أفضل من ألف صلاة فيما سواه إلا المسجد الحرام,0
12217,أبيه، أن رجلا، سأل النبي صلى الله عليه وسلم ما حق المرأة على الزوج قال أن يطعمها إذا طعم وأن يكسوها إذا اكتسى ولا يضرب الوجه ولا يقبح ولا يهجر إلا في البيت,0
1749,عن النبي صلى الله عليه وسلم قال صلاة في مسجدي هذا أفضل من ألف صلاة فيما سواه من المساجد إلا المسجد الحرام,0
24824,بردة بن أبي موسى، قال وجع أبو موسى وجعا فغشي عليه ورأسه في حجر امرأة من أهله فصاحت امرأة من أهله فلم يستطع أن يرد عليها شيئا فلما أفاق قال أنا بريء مما برئ منه رسول الله صلى الله عليه وسلم فإن رسول الله صلى الله عليه وسلم برئ من الصالقة والحالقة والشاقة,0
4165, رأيت الناس يضربون على عهد رسول الله صلى الله عليه وسلم إذا اشتروا الطعام جزافا أن يبيعوه حتى يبلغه إلى رحله,0
19818,أن النبي صلى الله عليه وسلم صلى يوم العيد ركعتين، لم يصل قبلها ولا بعدها ثم أتى النساء ومعه بلال فأمرهن بالصدقة، فجعلت المرأة تلقي قرطها‏.‏,0
19747, أن النبي صلى الله عليه وسلم نهى أن يبنى على القبر,0
14106,أن نبي الله صلى الله عليه وسلم قال لا تسافر امرأة فوق ثلاث ليال إلا مع ذي محرم,0
23057,عروة، بهذا الإسناد أما أبو أسامة وروح ففي حديثهما فهل لي أجر كما قال يحيى بن سعيد وأما شعيب وجعفر ففي حديثهما أفلها أجر كرواية ابن بشر,0
20120,يرحم الله نساء المهاجرات الأول، لما أنزل الله ‏{‏وليضربن بخمرهن على جيوبهن‏}‏ شققن مروطهن فاختمرن بها‏.‏,0
2798,لما كان يوم أحد هزم المشركون، فصرخ إبليس لعنة الله عليه أى عباد الله أخراكم‏.‏ فرجعت أولاهم فاجتلدت هي وأخراهم فبصر حذيفة فإذا هو بأبيه اليمان فقال أى عباد الله أبي أبي‏.‏ قال قالت فوالله ما احتجزوا حتى قتلوه فقال حذيفة يغفر الله لكم‏.‏ قال عروة فوالله ما زالت في حذيفة بقية خير حتى لحق بالله‏.‏ بصرت علمت، من البصيرة في الأمر، وأبصرت من بصر العين ويقال بصرت وأبصرت واحد‏.‏,0
24350,أن رسول الله صلى الله عليه وسلم قال صلاة الرجل قاعدا نصف الصلاة فأتيته فوجدته يصلي جالسا فوضعت يدى على رأسي فقال ما لك يا عبد الله بن عمرو قلت حدثت يا رسول الله أنك قلت صلاة الرجل قاعدا نصف الصلاة وأنت تصلي قاعدا قال أجل ولكني لست كأحد منكم,0
7249, هريرة، أن رسول الله صلى الله عليه وسلم قال إياكم والظن فإن الظن أكذب الحديث ولا تحسسوا ولا تجسسوا,0
6374, أن رسول الله صلى الله عليه وسلم قال خمس ليس على المحرم في قتلهن جناح الغراب والحدأة والعقرب والفأرة والكلب العقور,0
12079,أن أصحاب النبي، صلى الله عليه وسلم قالوا للزبير يوم اليرموك ألا تشد فنشد معك فحمل عليهم، فضربوه ضربتين على عاتقه، بينهما ضربة ضربها يوم بدر‏.‏ قال عروة فكنت أدخل أصابعي في تلك الضربات ألعب وأنا صغير‏.‏,0
17935,قال رسول الله صلى الله عليه وسلم إن من أفضل أيامكم يوم الجمعة فيه خلق آدم وفيه قبض وفيه النفخة وفيه الصعقة فأكثروا على من الصلاة فيه فإن صلاتكم معروضة على قال قالوا يا رسول الله وكيف تعرض صلاتنا عليك وقد أرمت يقولون بليت فقال إن الله عز وجل حرم على الأرض أجساد الأنبياء,0
17040,أن رسول الله صلى الله عليه وسلم قال إذا رأيتم الجنازة فقوموا لها فمن تبعها فلا يقعدن حتى توضع,0
10228,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ الشؤم في المرأة والدار والفرس ‏‏‏.‏,0
10232,"سمعت هشام بن حكيم، يقرأ سورة الفرقان في حياة رسول الله صلى الله عليه وسلم فاستمعت لقراءته فإذا هو يقرأ على حروف كثيرة لم يقرئنيها رسول الله صلى الله عليه وسلم فكدت أساوره في الصلاة فتصبرت حتى سلم فلببته بردائه فقلت من أقرأك هذه السورة التي سمعتك تقرأ‏.‏ قال أقرأنيها رسول الله صلى الله عليه وسلم‏.‏ فقلت كذبت فإن رسول الله صلى الله عليه وسلم قد أقرأنيها على غير ما قرأت، فانطلقت به أقوده إلى رسول الله صلى الله عليه وسلم فقلت إني سمعت هذا يقرأ بسورة الفرقان على حروف لم تقرئنيها‏.‏ فقال رسول الله صلى الله عليه وسلم ‏""‏ أرسله اقرأ يا هشام ‏""‏‏.‏ فقرأ عليه القراءة التي سمعته يقرأ‏.‏ فقال رسول الله صلى الله عليه وسلم ‏""‏ كذلك أنزلت ‏""‏‏.‏ ثم قال ‏""‏ اقرأ يا عمر ‏""‏‏.‏ فقرأت القراءة التي أقرأني، فقال رسول الله صلى الله عليه وسلم ‏""‏ كذلك أنزلت، إن هذا القرآن أنزل على سبعة أحرف فاقرءوا ما تيسر منه ‏""‏‏.‏",0
9492,أحدهما على صاحبه أن رجلا أتى النبي صلى الله عليه وسلم وهو على المنبر فقال أرأيت إن ضربت بسيفي بمعنى حديث المقبري,0
12857,أن رجلا، سأل رسول الله صلى الله عليه وسلم فقال أرأيت إذا صليت الصلوات المكتوبات وصمت رمضان وأحللت الحلال وحرمت الحرام ولم أزد على ذلك شيئا أأدخل الجنة قال نعم قال والله لا أزيد على ذلك شيئا,0
