,Matan,Degree
12965,النبي صلى الله عليه وسلم قال ‏ ‏ السفر قطعة من العذاب، يمنع أحدكم نومه وطعامه، فإذا قضى نهمته من وجهه فليعجل إلى أهله ‏‏‏.‏,0
21193,فرض النبي صلى الله عليه وسلم صدقة الفطر  أو قال رمضان  على الذكر والأنثى، والحر والمملوك، صاعا من تمر أو صاعا من شعير، فعدل الناس به نصف صاع من بر‏.‏ فكان ابن عمر  رضى الله عنهما  يعطي التمر، فأعوز أهل المدينة من التمر فأعطى شعيرا، فكان ابن عمر يعطي عن الصغير والكبير، حتى إن كان يعطي عن بني، وكان ابن عمر  رضى الله عنهما  يعطيها الذين يقبلونها، وكانوا يعطون قبل الفطر بيوم أو يومين‏.‏,0
18918, الحدوا لي لحدا، وانصبوا على نصبا كما فعل برسول الله صلى الله عليه وسلم,0
11132,أن رسول الله صلى الله عليه وسلم قال لا ربا فيما كان يدا بيد,0
17183,أن النبي صلى الله عليه وسلم قال يا جبريل ما يمنعك أن تزورنا أكثر مما تزورنا فنزلت ‏{‏وما نتنزل إلا بأمر ربك له ما بين أيدينا وما خلفنا‏}‏ إلى آخر الآية‏.‏ قال هذا كان الجواب لمحمد صلى الله عليه وسلم‏.‏,0
16929,قال رسول الله صلى الله عليه وسلم يحشر الناس على نياتهم,0
18461, عائشة، قالت خرجنا مع رسول الله صلى الله عليه وسلم ولا نرى إلا أنه الحج فلما قدمنا تطوفنا بالبيت فأمر رسول الله صلى الله عليه وسلم من لم يكن ساق الهدى أن يحل فأحل من لم يكن ساق الهدى,0
20362,كتبت إلى ابن عباس فكتب إلى أن النبي صلى الله عليه وسلم قضى أن اليمين على المدعى عليه‏.‏,0
11358,عن النبي صلى الله عليه وسلم قال لا صلاة لمن لم يقرأ بفاتحة الكتاب,0
20401,النبي صلى الله عليه وسلم لا يعرف فصل السورة حتى تنزل عليه بسم الله الرحمن الرحيم وهذا لفظ ابن السرح,0
1430, في رمضان آية في السماء كعمود ساطع وشوال البلاء وفي ذي القعدة القفاء وفي ذي الحجة ينهب الحاج والمحرم وما المحرم,1
1636,كان في السبى صفية، فصارت إلى دحية الكلبي، ثم صارت إلى النبي صلى الله عليه وسلم‏.‏,0
23276,سمع سهل بن سعد الساعدي،، وسأله الناس، وما بيني وبينه أحد بأى شىء دووي جرح النبي صلى الله عليه وسلم فقال ما بقي أحد أعلم به مني، كان علي يجيء بترسه فيه ماء، وفاطمة تغسل عن وجهه الدم، فأخذ حصير فأحرق فحشي به جرحه‏.‏,0
24270, أبي قتادة، أن رسول الله صلى الله عليه وسلم قال إذا دخل أحدكم المسجد فليركع ركعتين قبل أن يجلس,0
10453,اتقوا البرد فإنه قتل أخاكم أبا الدرداء,1
25094,أنس، أن رسول الله صلى الله عليه وسلم حين خرج إلى خيبر أتاها ليلا وكان إذا جاء قوما بليل لم يغر عليهم حتى يصبح فلما أصبح خرجت يهود بمساحيهم ومكاتلهم فلما رأوه قالوا محمد وافق والله محمد الخميس فقال رسول الله صلى الله عليه وسلم الله أكبر خربت خيبر إنا إذا نزلنا بساحة قوم فساء صباح المنذرين,0
15564,بنت حيى، قالت كان النبي صلى الله عليه وسلم معتكفا فأتيته أزوره ليلا فحدثته ثم قمت لأنقلب فقام معي ليقلبني وكان مسكنها في دار أسامة بن زيد فمر رجلان من الأنصار فلما رأيا النبي صلى الله عليه وسلم أسرعا فقال النبي صلى الله عليه وسلم على رسلكما إنها صفية بنت حيى فقالا سبحان الله يا رسول الله قال إن الشيطان يجري من الإنسان مجرى الدم وإني خشيت أن يقذف في قلوبكما شرا أو قال شيئا,0
2498, يحدث به قال قال رسول الله صلى الله عليه وسلم تأتي الإبل على ربها على خير ما كانت إذا هي لم يعط فيها حقها تطؤه بأخفافها وتأتي الغنم على ربها على خير ما كانت إذا لم يعط فيها حقها تطؤه بأظلافها وتنطحه بقرونها قال ومن حقها أن تحلب على الماء ألا لا يأتين أحدكم يوم القيامة ببعير يحمله على رقبته له رغاء فيقول يا محمد فأقول لا أملك لك شيئا قد بلغت ألا لا يأتين أحدكم يوم القيامة بشاة يحملها على رقبته لها يعار فيقول يا محمد فأقول لا أملك لك شيئا قد بلغت قال ويكون كنز أحدهم يوم القيامة شجاعا أقرع يفر منه صاحبه ويطلبه أنا كنزك فلا يزال حتى يلقمه أصبعه,0
26098,أنه خرج مع الناس يوم فطر أو أضحى فأنكر إبطاء الإمام وقال إن كنا لقد فرغنا ساعتنا هذه وذلك حين التسبيح,0
23279,أرسلوه إلى عائشة  رضى الله عنها  فقالوا اقرأ عليها السلام منا جميعا وسلها عن الركعتين بعد صلاة العصر وقل لها إنا أخبرنا أنك تصلينهما وقد بلغنا أن النبي صلى الله عليه وسلم نهى عنها‏.‏ وقال ابن عباس وكنت أضرب الناس مع عمر بن الخطاب عنهما‏.‏ فقال كريب فدخلت على عائشة  رضى الله عنها  فبلغتها ما أرسلوني‏.‏ فقالت سل أم سلمة‏.‏ فخرجت إليهم فأخبرتهم بقولها فردوني إلى أم سلمة بمثل ما أرسلوني به إلى عائشة‏.‏ فقالت أم سلمة  رضى الله عنها  سمعت النبي صلى الله عليه وسلم ينهى عنها ثم رأيته يصليهما حين صلى العصر، ثم دخل على وعندي نسوة من بني حرام من الأنصار فأرسلت إليه الجارية فقلت قومي بجنبه قولي له تقول لك أم سلمة يا رسول الله سمعتك تنهى عن هاتين وأراك تصليهما‏.‏ فإن أشار بيده فاستأخري عنه‏.‏ ففعلت الجارية فأشار بيده فاستأخرت عنه فلما انصرف قال ‏ ‏ يا بنت أبي أمية سألت عن الركعتين بعد العصر وإنه أتاني ناس من عبد القيس فشغلوني عن الركعتين اللتين بعد الظهر فهما هاتان ‏‏‏.‏,0
8882,"أعتم رسول الله صلى الله عليه وسلم ليلة بالعشاء حتى رقد الناس واستيقظوا، ورقدوا واستيقظوا، فقام عمر بن الخطاب فقال الصلاة‏.‏ قال عطاء قال ابن عباس فخرج نبي الله صلى الله عليه وسلم كأني أنظر إليه الآن، يقطر رأسه ماء، واضعا يده على رأسه فقال ‏""‏ لولا أن أشق على أمتي لأمرتهم أن يصلوها هكذا ‏""‏‏.‏ فاستثبت عطاء كيف وضع النبي صلى الله عليه وسلم على رأسه يده كما أنبأه ابن عباس، فبدد لي عطاء بين أصابعه شيئا من تبديد، ثم وضع أطراف أصابعه على قرن الرأس ثم ضمها، يمرها كذلك على الرأس حتى مست إبهامه طرف الأذن مما يلي الوجه على الصدغ، وناحية اللحية، لا يقصر ولا يبطش إلا كذلك وقال ‏""‏ لولا أن أشق على أمتي لأمرتهم أن يصلوا هكذا ‏""‏‏.‏",0
7825, قال قيل يا رسول الله إن فلانا لا يفطر نهارا الدهر قال لا صام ولا أفطر,0
5550,أن رسول الله صلى الله عليه وسلم لما بعث معاذا إلى اليمن قال إنك تقدم على قوم أهل كتاب فليكن أول ما تدعوهم إليه عبادة الله عز وجل فإذا عرفوا الله فأخبرهم أن الله فرض عليهم خمس صلوات في يومهم وليلتهم فإذا فعلوا فأخبرهم أن الله قد فرض عليهم زكاة تؤخذ من أغنيائهم فترد على فقرائهم فإذا أطاعوا بها فخذ منهم وتوق كرائم أموالهم,0
2537,عن رسول الله صلى الله عليه وسلم قال من مات مرابطا في سبيل الله أجرى عليه أجر عمله الصالح الذي كان يعمل وأجرى عليه رزقه وأمن من الفتان وبعثه الله يوم القيامة آمنا من الفزع,0
17605,النبي صلى الله عليه وسلم قال ‏ ‏ لو دعيت إلى ذراع أو كراع لأجبت، ولو أهدي إلى ذراع أو كراع لقبلت ‏‏‏.‏,0
15370,قالت دخل أعرابي على نبي الله صلى الله عليه وسلم وهو في بيتي فقال يا نبي الله إني كانت لي امرأة فتزوجت عليها أخرى فزعمت امرأتي الأولى أنها أرضعت امرأتي الحدثى رضعة أو رضعتين فقال نبي الله صلى الله عليه وسلم لا تحرم الإملاجة والإملاجتان قال عمرو في روايته عن عبد الله بن الحارث بن نوفل,0
23949,قال رسول الله صلى الله عليه وسلم لعمه قل لا إله إلا الله أشهد لك بها يوم القيامة قال لولا أن تعيرني قريش يقولون إنما حمله على ذلك الجزع لأقررت بها عينك فأنزل الله إنك لا تهدي من أحببت ولكن الله يهدي من يشاء‏}‏,0
8875,عائشة، أن رسول الله صلى الله عليه وسلم كان يصلي جالسا فيقرأ وهو جالس فإذا بقي من قراءته قدر ما يكون ثلاثين أو أربعين آية قام فقرأ وهو قائم ثم ركع ثم سجد ثم يفعل في الركعة الثانية مثل ذلك,0
25036,أن رسول الله صلى الله عليه وسلم صلى الصبح بغلس ثم ركب فقال ‏ ‏ الله أكبر خربت خيبر، إنا إذا نزلنا بساحة قوم فساء صباح المنذرين ‏‏‏.‏ فخرجوا يسعون في السكك ويقولون محمد والخميس  قال والخميس الجيش  فظهر عليهم رسول الله صلى الله عليه وسلم فقتل المقاتلة وسبى الذراري، فصارت صفية لدحية الكلبي، وصارت لرسول الله صلى الله عليه وسلم ثم تزوجها وجعل صداقها عتقها‏.‏ فقال عبد العزيز لثابت يا أبا محمد، أنت سألت أنسا ما أمهرها قال أمهرها نفسها‏.‏ فتبسم‏.‏,0
20844,مر رسول الله صلى الله عليه وسلم بقبرين جديدين فقال إنهما ليعذبان وما يعذبان في كبير أما أحدهما فكان لا يستنزه من بوله وأما الآخر فكان يمشي بالنميمة,0
17242, مسعود على قراءة من تأمروني أقرأ لقد قرأت على رسول الله صلى الله عليه وسلم بضعا وسبعين سورة وإن زيدا لصاحب ذؤابتين يلعب مع الصبيان,0
22053,قال سئل رسول الله صلى الله عليه وسلم أى الصلاة أفضل قال طول القنوت قال أبو بكر حدثنا أبو معاوية عن الأعمش,0
23321,عائشة، أن رسول الله صلى الله عليه وسلم وجد على صفية بنت حيى في شىء فقالت صفية يا عائشة هل لك أن ترضي رسول الله صلى الله عليه وسلم عني ولك يومي قالت نعم فأخذت خمارا لها مصبوغا بزعفران فرشته بالماء ليفوح ريحه ثم قعدت إلى جنب رسول الله صلى الله عليه وسلم فقال النبي صلى الله عليه وسلم يا عائشة إليك عني إنه ليس يومك فقالت ذلك فضل الله يؤتيه من يشاء فأخبرته بالأمر فرضي عنها,0
9079,اتخذ الله إبراهيم خليلا وموسى نجيا واتخذني حبيبا ثم قال وعزتي وجلالي لأوثرن حبيبي على خليلي ونجيي,1
2833,قال حالف رسول الله صلى الله عليه وسلم بين قريش والأنصار في داره التي بالمدينة,0
4628,يقول كان رسول الله صلى الله عليه وسلم إذا نزل منزلا لم يرتحل حتى يصلي الظهر فقال له رجل وإن كان بنصف النهار قال وإن كان بنصف النهار,0
3128,وسأله رجل من قيس أفررتم عن رسول الله صلى الله عليه وسلم يوم حنين فقال لكن رسول الله صلى الله عليه وسلم لم يفر، كانت هوازن رماة، وإنا لما حملنا عليهم انكشفوا، فأكببنا على الغنائم، فاستقبلنا بالسهام، ولقد رأيت رسول الله صلى الله عليه وسلم على بغلته البيضاء، وإن أبا سفيان آخذ بزمامها وهو يقول ‏{‏أنا النبي لا كذب‏}‏‏.‏ قال إسرائيل وزهير نزل النبي صلى الله عليه وسلم عن بغلته‏.‏,0
9748,أن النبي صلى الله عليه وسلم قال ‏ ‏ لا نورث ما تركنا صدقة ‏‏‏.‏,0
12046,"بايعنا النبي صلى الله عليه وسلم تحت الشجرة فقال لي ‏""‏ يا سلمة ألا تبايع ‏""‏‏.‏ قلت يا رسول الله قد بايعت في الأول‏.‏ قال ‏""‏ وفي الثاني ‏""‏‏.‏",0
26397, قال فرض رسول الله صلى الله عليه وسلم صدقة الفطر على الصغير والكبير والذكر والأنثى والحر والعبد صاعا من تمر أو صاعا من شعير,0
12551, قال كان نقش خاتم رسول الله صلى الله عليه وسلم محمد رسول الله,0
7144, إن الله تعالى في كل ليلة من رمضان ستمائة ألف عتيق من النار كلهم قد استوجبوا النار,1
16634,قال قلت يا رسول الله أرمي الصيد فأجد فيه من الغد سهمي قال إذا علمت أن سهمك قتله ولم تر فيه أثر سبع فكل,0
25828,أمرنا أن نخرج، العواتق وذوات الخدور‏.‏ وعن أيوب عن حفصة بنحوه‏.‏ وزاد في حديث حفصة قال أو قالت العواتق وذوات الخدور، ويعتزلن الحيض المصلى‏.‏,0
16905,"أن رسول الله صلى الله عليه وسلم يقول ‏""‏ كلكم راع ‏""‏‏.‏ وزاد الليث قال يونس كتب رزيق بن حكيم إلى ابن شهاب  وأنا معه يومئذ بوادي القرى  هل ترى أن أجمع‏.‏ ورزيق عامل على أرض يعملها، وفيها جماعة من السودان وغيرهم، ورزيق يومئذ على أيلة، فكتب ابن شهاب  وأنا أسمع  يأمره أن يجمع، يخبره أن سالما حدثه أن عبد الله بن عمر يقول سمعت رسول الله صلى الله عليه وسلم يقول ‏""‏ كلكم راع، وكلكم مسئول عن رعيته، الإمام راع ومسئول عن رعيته، والرجل راع في أهله وهو مسئول عن رعيته، والمرأة راعية في بيت زوجها ومسئولة عن رعيتها، والخادم راع في مال سيده ومسئول عن رعيته  قال وحسبت أن قد قال  والرجل راع في مال أبيه ومسئول عن رعيته وكلكم راع ومسئول عن رعيته ‏""‏‏.‏",0
23023,قال رسول الله صلى الله عليه وسلم ائتوا الدعوة إذا دعيتم,0
9486,قال لما قفل رسول الله صلى الله عليه وسلم من خيبر أسرى ليلة حتى أدركه الكرى أناخ فعرس ثم قال يا بلال اكلأ لنا الليلة قال فصلى بلال ثم تساند إلى راحلته مستقبل الفجر فغلبته عيناه فنام فلم يستيقظ أحد منهم وكان أولهم استيقاظا النبي صلى الله عليه وسلم فقال أى بلال فقال بلال بأبي أنت يا رسول الله أخذ بنفسي الذي أخذ بنفسك فقال رسول الله صلى الله عليه وسلم اقتادوا ثم أناخ فتوضأ فأقام الصلاة ثم صلى مثل صلاته للوقت في تمكث ثم قال ‏(‏وأقم الصلاة لذكري قال هذا حديث غير محفوظ رواه غير واحد من الحفاظ عن الزهري عن سعيد بن المسيب أن النبي صلى الله عليه وسلم ولم يذكروا فيه عن أبي هريرة وصالح بن أبي الأخضر يضعف في الحديث ضعفه يحيى بن سعيد القطان وغيره من قبل حفظه,0
25949,  أتاني جبريل فقال: يا محمد، إن الله عز وجل يقرأ عليك السلام، ويقول: وعزتي وجلالي، لا أعذب أحدا يسمى باسمك يا محمد بالنار,1
17433,قالت كان رسول الله صلى الله عليه وسلم يقبل في رمضان وهو صائم,0
18480,قال كنا نكري الأرض على أن لك ما أخرجت هذه ولي ما أخرجت هذه فنهينا أن نكريها بما أخرجت ولم ننه أن نكري الأرض بالورق,0
24730,أن رسول الله صلى الله عليه وسلم قال لا عدوى ولا طيرة وإنما الشؤم في ثلاثة المرأة والفرس والدار,0
1961,أن النبي صلى الله عليه وسلم بعث أخا بني عدي من الأنصار إلى خيبر فأمره عليها‏.‏ وعن عبد المجيد عن أبي صالح السمان عن أبي هريرة وأبي سعيد مثله.,0
13997,أن النبي صلى الله عليه وسلم قال إذا استيقظ أحدكم من نومه فلا يغمس يده في وضوئه حتى يغسلها ثلاثا فإن أحدكم لا يدري أين باتت يده,0
24027,مولى رسول الله صلى الله عليه وسلم قال قال رسول الله صلى الله عليه وسلم من عاد مريضا لم يزل في خرفة الجنة حتى يرجع,0
18773,جويرية، قالت مر بها رسول الله صلى الله عليه وسلم حين صلى الغداة أو بعد ما صلى الغداة وهي تذكر الله فرجع حين ارتفع النهار أو قال انتصف وهي كذلك فقال لقد قلت منذ قمت عنك أربع كلمات ثلاث مرات هي أكثر وأرجح أو أوزن مما قلت سبحان الله عدد خلقه سبحان الله رضا نفسه سبحان الله زنة عرشه سبحان الله مداد كلماته,0
10161,داود، كلاهما عن شعبة، بهذا الإسناد وفي حديث سعيد بن الربيع قال كنا نحامل على ظهورنا,0
23234, أن النبي صلى الله عليه وسلم نهى عن ثمن الهرة,0
6291,قنت رسول الله صلى الله عليه وسلم شهرا حين قتل القراء، فما رأيت رسول الله صلى الله عليه وسلم حزن حزنا قط أشد منه‏.‏,0
19472,عن النبي صلى الله عليه وسلم أنه قال وقت الظهر ما لم تحضر العصر ووقت العصر ما لم تصفر الشمس ووقت المغرب ما لم يسقط فور الشفق ووقت العشاء إلى نصف الليل ووقت صلاة الفجر ما لم تطلع الشمس,0
7871, من نام على أسكفة باب بيته فأصابه شيء ، فلا يلومن إلا نفسه,1
4720,جمرة العقبة من بطن الوادي بسبع حصيات يكبر مع كل حصاة قال فقيل له إن أناسا يرمونها من فوقها فقال عبد الله بن مسعود هذا والذي لا إله غيره مقام الذي أنزلت عليه سورة البقرة.,0
5572,سعيد ولم أشهده من النبي صلى الله عليه وسلم ولكن حدثنيه زيد بن ثابت قال بينما النبي صلى الله عليه وسلم في حائط لبني النجار على بغلة له ونحن معه إذ حادت به فكادت تلقيه وإذا أقبر ستة أو خمسة أو أربعة قال كذا كان يقول الجريري فقال من يعرف أصحاب هذه الأقبر فقال رجل أنا قال فمتى مات هؤلاء قال ماتوا في الإشراك فقال إن هذه الأمة تبتلى في قبورها فلولا أن لا تدافنوا لدعوت الله أن يسمعكم من عذاب القبر الذي أسمع منه ثم أقبل علينا بوجهه فقال تعوذوا بالله من عذاب النار قالوا نعوذ بالله من عذاب النار فقال تعوذوا بالله من عذاب القبر قالوا نعوذ بالله من عذاب القبر قال تعوذوا بالله من الفتن ما ظهر منها وما بطن قالوا نعوذ بالله من الفتن ما ظهر منها وما بطن قال تعوذوا بالله من فتنة الدجال قالوا نعوذ بالله من فتنة الدجال,0
5225,قال دخل النبي صلى الله عليه وسلم على يعودني فذكر بمعنى حديث الزهري ولم يذكر قول النبي صلى الله عليه وسلم في سعد ابن خولة غير أنه قال وكان يكره أن يموت بالأرض التي هاجر منها,0
2975,جاء رجل إلى رسول الله صلى الله عليه وسلم فقال يا رسول الله إنا نركب البحر ونحمل معنا القليل من الماء فإن توضأنا به عطشنا أفنتوضأ من ماء البحر فقال رسول الله صلى الله عليه وسلم هو الطهور ماؤه الحل ميتته,0
25192,بهذا الإسناد مثل حديثهما وفي حديث سفيان المتعة في الحج,0
17026,"لما  عرج بالنبي صلى الله عليه وسلم إلى السماء السابعة ، وأراه الله من العجائب في كل سماء ، فلما أصبح جعل يحدث الناس من عجائب ربه ، فكذبه من أهل مكة من كذبه ، وصدقه من صدقه ، فعند ذلك انقض نجم من السماء ، فقال النبي صلى الله عليه وسلم : "" في دار من وقع هذا النجم ، فهو خليفتي من بعدي "" ، قال : فطلبوا ذلك النجم ، فوجدوه في دار علي بن أبي طالب ، فقال أهل مكة : ضل محمد وغوى ، وهوى إلى أهل بيته ، ومايل إلى ابن عمه علي بن أبي طالب ، فعند ذلك نزلت هذه السورة :  والنجم إذا هوى { 1 } ما ضل صاحبكم وما غوى { 2 } وما ينطق عن الهوى { 3 } إن هو إلا وحي يوحى { 4 } علمه شديد القوى سورة النجم آية 1-5",1
5144,"ذهبت إلى رسول الله صلى الله عليه وسلم عام الفتح، فوجدته يغتسل، وفاطمة ابنته تستره قالت فسلمت عليه فقال ‏""‏ من هذه ‏""‏‏.‏ فقلت أنا أم هانئ بنت أبي طالب‏.‏ فقال ‏""‏ مرحبا بأم هانئ ‏""‏‏.‏ فلما فرغ من غسله، قام فصلى ثماني ركعات، ملتحفا في ثوب واحد، فلما انصرف قلت يا رسول الله، زعم ابن أمي أنه قاتل رجلا قد أجرته فلان بن هبيرة‏.‏ فقال رسول الله صلى الله عليه وسلم ‏""‏ قد أجرنا من أجرت يا أم هانئ ‏""‏‏.‏ قالت أم هانئ وذاك ضحى‏.‏",0
1998,قال قال رسول الله صلى الله عليه وسلم ألا أنبئكم بأكبر الكبائر قلنا بلى يا رسول الله‏.‏ قال الإشراك بالله، وعقوق الوالدين وكان متكئا فجلس فقال ألا وقول الزور وشهادة الزور، ألا وقول الزور وشهادة الزور فما زال يقولها حتى قلت لا يسكت‏.‏,0
2797, قال بعثني علي قال لي أبعثك على ما بعثني عليه رسول الله صلى الله عليه وسلم أن لا أدع قبرا مشرفا إلا سويته ولا تمثالا إلا طمسته,0
3054,أن رسول الله صلى الله عليه وسلم كان يسبح على ظهر راحلته حيث كان وجهه، يومئ برأسه، وكان ابن عمر يفعله‏.‏,0
2430,أن رجلا، جاء إلى النبي صلى الله عليه وسلم يستفتيه وهي تسمع من وراء الباب فقال يا رسول الله تدركني الصلاة وأنا جنب أفأصوم فقال رسول الله صلى الله عليه وسلم وأنا تدركني الصلاة وأنا جنب فأصوم فقال لست مثلنا يا رسول الله قد غفر الله لك ما تقدم من ذنبك وما تأخر فقال والله إني لأرجو أن أكون أخشاكم لله وأعلمكم بما أتقي,0
13119,كان النبي صلى الله عليه وسلم يغدو إلى المصلى، والعنزة بين يديه، تحمل وتنصب بالمصلى بين يديه فيصلي إليها‏.‏,0
25379,قال بينا نحن في المسجد إذ خرج إلينا رسول الله صلى الله عليه وسلم فقال انطلقوا إلى يهود فخرجنا معه حتى جئناهم فقام رسول الله صلى الله عليه وسلم فناداهم فقال يا معشر يهود أسلموا تسلموا فقالوا قد بلغت يا أبا القاسم فقال لهم رسول الله صلى الله عليه وسلم ذلك أريد أسلموا تسلموا فقالوا قد بلغت يا أبا القاسم فقال لهم رسول الله صلى الله عليه وسلم ذلك أريد فقال لهم الثالثة فقال اعلموا أنما الأرض لله ورسوله وأني أريد أن أجليكم من هذه الأرض فمن وجد منكم بماله شيئا فليبعه وإلا فاعلموا أن الأرض لله ورسوله,0
6113, بين العرش وبين الملائكة سبعون حجابا حجاب من نار وحجاب من ظلمة وحجاب من نور وحجاب من ظلمة,1
15152,"مروا بجنازة فأثنوا عليها خيرا، فقال النبي صلى الله عليه وسلم ‏""‏ وجبت ‏""‏‏.‏ ثم مروا بأخرى فأثنوا عليها شرا فقال ‏""‏ وجبت ‏""‏‏.‏ فقال عمر بن الخطاب  رضى الله عنه  ما وجبت قال ‏""‏ هذا أثنيتم عليه خيرا فوجبت له الجنة، وهذا أثنيتم عليه شرا فوجبت له النار، أنتم شهداء الله في الأرض ‏""‏‏.‏",0
14869,هريرة، أن رسول الله صلى الله عليه وسلم قال لا تقوم الساعة حتى يقاتل المسلمون اليهود فيقتلهم المسلمون حتى يختبئ اليهودي من وراء الحجر والشجر فيقول الحجر أو الشجر يا مسلم يا عبد الله هذا يهودي خلفي فتعال فاقتله إلا الغرقد فإنه من شجر اليهود,0
25023,أن الله، تعالى تابع على رسوله صلى الله عليه وسلم قبل وفاته حتى توفاه أكثر ما كان الوحى، ثم توفي رسول الله صلى الله عليه وسلم بعد‏.‏,0
13350, سمرة، يقول كنا إذا صلينا خلف النبي صلى الله عليه وسلم قلنا السلام عليكم السلام عليكم وأشار مسعر بيده عن يمينه وعن شماله فقال ما بال هؤلاء الذين يرمون بأيديهم كأنها أذناب الخيل الشمس أما يكفي أن يضع يده على فخذه ثم يسلم على أخيه عن يمينه وعن شماله,0
18685,"قالت كنت في المسجد فرأيت النبي صلى الله عليه وسلم فقال ‏""‏ تصدقن ولو من حليكن ‏""‏‏.‏ وكانت زينب تنفق على عبد الله وأيتام في حجرها، قال فقالت لعبد الله سل رسول الله صلى الله عليه وسلم أيجزي عني أن أنفق عليك وعلى أيتامي في حجري من الصدقة فقال سلي أنت رسول الله صلى الله عليه وسلم‏.‏ فانطلقت إلى النبي صلى الله عليه وسلم‏.‏ فوجدت امرأة من الأنصار على الباب، حاجتها مثل حاجتي، فمر علينا بلال فقلنا سل النبي صلى الله عليه وسلم أيجزي عني أن أنفق على زوجي وأيتام لي في حجري وقلنا لا تخبر بنا‏.‏ فدخل فسأله فقال ‏""‏ من هما ‏""‏‏.‏ قال زينب قال ‏""‏ أى الزيانب ‏""‏‏.‏ قال امرأة عبد الله‏.‏ قال ‏""‏ نعم لها أجران أجر القرابة وأجر الصدقة ‏""‏‏.‏",0
9035,قال قيل لعبد الله إن ناسا يرمون الجمرة من فوق العقبة قال فرماها عبد الله من بطن الوادي ثم قال من ها هنا والذي لا إله غيره رماها الذي أنزلت عليه سورة البقرة,0
755,سألت عائشة عن المني، يصيب الثوب فقالت كنت أغسله من ثوب رسول الله صلى الله عليه وسلم، فيخرج إلى الصلاة وأثر الغسل في ثوبه بقع الماء‏.‏,0
13117,"أتى النبي صلى الله عليه وسلم رجل فقال هلكت‏.‏ قال ‏""‏ ولم ‏""‏‏.‏ قال وقعت على أهلي في رمضان‏.‏ قال ‏""‏ فأعتق رقبة ‏""‏‏.‏ قال ليس عندي‏.‏ قال ‏""‏ فصم شهرين متتابعين ‏""‏‏.‏ قال لا أستطيع‏.‏ قال ‏""‏ فأطعم ستين مسكينا ‏""‏‏.‏ قال لا أجد‏.‏ فأتي النبي صلى الله عليه وسلم بعرق فيه تمر فقال ‏""‏ أين السائل ‏""‏‏.‏ قال ها أنا ذا‏.‏ قال ‏""‏ تصدق بهذا ‏""‏‏.‏ قال على أحوج منا يا رسول الله فوالذي بعثك بالحق ما بين لابتيها أهل بيت أحوج منا فضحك النبي صلى الله عليه وسلم حتى بدت أنيابه قال ‏""‏ فأنتم إذا ‏""‏‏.‏",0
20519,أن النبي صلى الله عليه وسلم قال أيما امرئ أبر نخلا ثم باع أصلها فللذي أبر ثمر النخل إلا أن يشترط المبتاع,0
2570,رسول الله صلى الله عليه وسلم أنه خرج لحاجته فاتبعه المغيرة بإداوة فيها ماء، فصب عليه حين فرغ من حاجته، فتوضأ ومسح على الخفين‏.‏,0
16282, من مات غريبا أو مريضا مات شهيدا ,1
23689, قال نهى رسول الله صلى الله عليه وسلم عن الحنتم قلت ما الحنتم قال الجر,0
18041,أن ناسا من أصحاب النبي صلى الله عليه وسلم أتوا على حى من أحياء العرب فلم يقروهم، فبينما هم كذلك إذ لدغ سيد أولئك فقالوا هل معكم من دواء أو راق فقالوا إنكم لم تقرونا، ولا نفعل حتى تجعلوا لنا جعلا‏.‏ فجعلوا لهم قطيعا من الشاء، فجعل يقرأ بأم القرآن، ويجمع بزاقه، ويتفل، فبرأ، فأتوا بالشاء، فقالوا لا نأخذه حتى نسأل النبي صلى الله عليه وسلم فسألوه فضحك وقال ‏ ‏ وما أدراك أنها رقية، خذوها، واضربوا لي بسهم ‏‏‏.‏,0
7317,رسول الله صلى الله عليه وسلم الكبائر أو سئل عن الكبائر فقال الشرك بالله وقتل النفس وعقوق الوالدين وقال ألا أنبئكم بأكبر الكبائر قال قول الزور أو قال شهادة الزور قال شعبة وأكبر ظني أنه شهادة الزور,0
8247, من، عبدة بن أبي لبابة وسمعته من عبد الملك بن عمير، كلاهما سمعه من، وراد، كاتب المغيرة بن شعبة قال كتب معاوية إلى المغيرة بن شعبة أخبرني بشىء، سمعته من، رسول الله صلى الله عليه وسلم فقال كان رسول الله صلى الله عليه وسلم إذا قضى الصلاة قال لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شىء قدير اللهم لا مانع لما أعطيت ولا معطي لما منعت ولا ينفع ذا الجد منك الجد,0
21016, أما والذي نفسي بيده ، لئن أطاعوه _ يعني : عليا _ ليدخلن الجنة أجمعين أكتعين,1
25640, الفراعنة : اثنا عشر في الأمم ، وسبعة في أمتي,1
6284,قال ما منعني أن أشهد، بدرا إلا أني خرجت أنا وأبي حسيل قال فأخذنا كفار قريش قالوا إنكم تريدون محمدا فقلنا ما نريده ما نريد إلا المدينة فأخذوا منا عهد الله وميثاقه لننصرفن إلى المدينة ولا نقاتل معه فأتينا رسول الله صلى الله عليه وسلم فأخبرناه الخبر فقال انصرفا نفي لهم بعهدهم ونستعين الله عليهم,0
2809,رخص للحائض أن تنفر، إذا حاضت‏.‏وكان ابن عمر يقول في أول أمره إنها لا تنفر‏.‏ ثم سمعته يقول تنفر إن رسول الله صلى الله عليه وسلم رخص لهن‏.‏,0
